model	train_study	test_study	data_type	roc_auc	accuracy	recall	f1_score	ppv	npv	random_state
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8120184899845917	0.7654320987654321	0.7272727272727273	0.6274509803921569	0.7272727272727273	0.7796610169491526	646
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8120184899845917	0.7654320987654321	0.7272727272727273	0.6274509803921569	0.7272727272727273	0.7796610169491526	968
LBGM	['FengQ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8004622496147921	0.7777777777777778	0.5909090909090909	0.5909090909090909	0.5909090909090909	0.847457627118644	424
LBGM	['FengQ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8004622496147921	0.7777777777777778	0.5909090909090909	0.5909090909090909	0.5909090909090909	0.847457627118644	646
LBGM	['FengQ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8004622496147921	0.7777777777777778	0.5909090909090909	0.5909090909090909	0.5909090909090909	0.847457627118644	968
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.8050847457627118	0.8148148148148148	0.5454545454545454	0.6153846153846153	0.5454545454545454	0.9152542372881356	424
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.8050847457627118	0.8148148148148148	0.5454545454545454	0.6153846153846153	0.5454545454545454	0.9152542372881356	646
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.8050847457627118	0.8148148148148148	0.5454545454545454	0.6153846153846153	0.5454545454545454	0.9152542372881356	968
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8166409861325116	0.8148148148148148	0.5909090909090909	0.6341463414634148	0.5909090909090909	0.8983050847457628	424
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8166409861325116	0.8148148148148148	0.5909090909090909	0.6341463414634148	0.5909090909090909	0.8983050847457628	646
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8166409861325116	0.8148148148148148	0.5909090909090909	0.6341463414634148	0.5909090909090909	0.8983050847457628	968
LBGM	['YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7704160246533127	0.8641975308641975	0.6363636363636364	0.717948717948718	0.6363636363636364	0.9491525423728814	424
LBGM	['YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7704160246533127	0.8641975308641975	0.6363636363636364	0.717948717948718	0.6363636363636364	0.9491525423728814	646
LBGM	['YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7704160246533127	0.8641975308641975	0.6363636363636364	0.717948717948718	0.6363636363636364	0.9491525423728814	968
LBGM	['VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8035439137134053	0.7901234567901234	0.6363636363636364	0.6222222222222223	0.6363636363636364	0.847457627118644	424
LBGM	['VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8035439137134053	0.7901234567901234	0.6363636363636364	0.6222222222222223	0.6363636363636364	0.847457627118644	646
LBGM	['VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8035439137134053	0.7901234567901234	0.6363636363636364	0.6222222222222223	0.6363636363636364	0.847457627118644	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016']	WirbelJ_2018	species	0.8382126348228043	0.8765432098765432	0.6818181818181818	0.7499999999999999	0.6818181818181818	0.9491525423728814	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016']	WirbelJ_2018	species	0.8382126348228043	0.8765432098765432	0.6818181818181818	0.7499999999999999	0.6818181818181818	0.9491525423728814	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016']	WirbelJ_2018	species	0.8382126348228043	0.8765432098765432	0.6818181818181818	0.7499999999999999	0.6818181818181818	0.9491525423728814	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'ZellerG_2014']	WirbelJ_2018	species	0.7673343605546996	0.7777777777777778	0.6363636363636364	0.6086956521739131	0.6363636363636364	0.8305084745762712	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'ZellerG_2014']	WirbelJ_2018	species	0.7673343605546996	0.7777777777777778	0.6363636363636364	0.6086956521739131	0.6363636363636364	0.8305084745762712	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'ZellerG_2014']	WirbelJ_2018	species	0.7673343605546996	0.7777777777777778	0.6363636363636364	0.6086956521739131	0.6363636363636364	0.8305084745762712	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8058551617873652	0.8395061728395061	0.5909090909090909	0.6666666666666667	0.5909090909090909	0.9322033898305084	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8058551617873652	0.8395061728395061	0.5909090909090909	0.6666666666666667	0.5909090909090909	0.9322033898305084	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8058551617873652	0.8395061728395061	0.5909090909090909	0.6666666666666667	0.5909090909090909	0.9322033898305084	968
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.8628659476117103	0.8518518518518519	0.7727272727272727	0.7391304347826088	0.7727272727272727	0.8813559322033898	424
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.8628659476117103	0.8518518518518519	0.7727272727272727	0.7391304347826088	0.7727272727272727	0.8813559322033898	646
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.8628659476117103	0.8518518518518519	0.7727272727272727	0.7391304347826088	0.7727272727272727	0.8813559322033898	968
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8859784283513096	0.8641975308641975	0.7727272727272727	0.7555555555555555	0.7727272727272727	0.8983050847457628	424
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8859784283513096	0.8641975308641975	0.7727272727272727	0.7555555555555555	0.7727272727272727	0.8983050847457628	646
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8859784283513096	0.8641975308641975	0.7727272727272727	0.7555555555555555	0.7727272727272727	0.8983050847457628	968
LBGM	['YuJ_2015', 'FengQ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8697996918335902	0.8641975308641975	0.7272727272727273	0.7441860465116279	0.7272727272727273	0.9152542372881356	424
LBGM	['YuJ_2015', 'FengQ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8697996918335902	0.8641975308641975	0.7272727272727273	0.7441860465116279	0.7272727272727273	0.9152542372881356	646
LBGM	['YuJ_2015', 'FengQ_2015', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8697996918335902	0.8641975308641975	0.7272727272727273	0.7441860465116279	0.7272727272727273	0.9152542372881356	968
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.808166409861325	0.8271604938271605	0.5454545454545454	0.631578947368421	0.5454545454545454	0.9322033898305084	424
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.808166409861325	0.8271604938271605	0.5454545454545454	0.631578947368421	0.5454545454545454	0.9322033898305084	646
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.808166409861325	0.8271604938271605	0.5454545454545454	0.631578947368421	0.5454545454545454	0.9322033898305084	968
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8135593220338982	0.8395061728395061	0.5909090909090909	0.6666666666666667	0.5909090909090909	0.9322033898305084	424
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8135593220338982	0.8395061728395061	0.5909090909090909	0.6666666666666667	0.5909090909090909	0.9322033898305084	646
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8135593220338982	0.8395061728395061	0.5909090909090909	0.6666666666666667	0.5909090909090909	0.9322033898305084	968
LBGM	['YuJ_2015', 'YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7526964560862865	0.8395061728395061	0.5454545454545454	0.6486486486486486	0.5454545454545454	0.9491525423728814	424
LBGM	['YuJ_2015', 'YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7526964560862865	0.8395061728395061	0.5454545454545454	0.6486486486486486	0.5454545454545454	0.9491525423728814	646
LBGM	['YuJ_2015', 'YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7526964560862865	0.8395061728395061	0.5454545454545454	0.6486486486486486	0.5454545454545454	0.9491525423728814	968
LBGM	['YuJ_2015', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.864406779661017	0.8395061728395061	0.6818181818181818	0.6976744186046512	0.6818181818181818	0.8983050847457628	424
LBGM	['YuJ_2015', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.864406779661017	0.8395061728395061	0.6818181818181818	0.6976744186046512	0.6818181818181818	0.8983050847457628	646
LBGM	['YuJ_2015', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.864406779661017	0.8395061728395061	0.6818181818181818	0.6976744186046512	0.6818181818181818	0.8983050847457628	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.7850539291217258	0.8271604938271605	0.5454545454545454	0.631578947368421	0.5454545454545454	0.9322033898305084	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.7850539291217258	0.8271604938271605	0.5454545454545454	0.631578947368421	0.5454545454545454	0.9322033898305084	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.7850539291217258	0.8271604938271605	0.5454545454545454	0.631578947368421	0.5454545454545454	0.9322033898305084	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8274268104776579	0.8271604938271605	0.6363636363636364	0.6666666666666666	0.6363636363636364	0.8983050847457628	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8274268104776579	0.8271604938271605	0.6363636363636364	0.6666666666666666	0.6363636363636364	0.8983050847457628	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8274268104776579	0.8271604938271605	0.6363636363636364	0.6666666666666666	0.6363636363636364	0.8983050847457628	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7681047765793528	0.8641975308641975	0.6818181818181818	0.7317073170731707	0.6818181818181818	0.9322033898305084	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7681047765793528	0.8641975308641975	0.6818181818181818	0.7317073170731707	0.6818181818181818	0.9322033898305084	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7681047765793528	0.8641975308641975	0.6818181818181818	0.7317073170731707	0.6818181818181818	0.9322033898305084	968
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.837442218798151	0.8148148148148148	0.6818181818181818	0.6666666666666666	0.6818181818181818	0.864406779661017	424
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.837442218798151	0.8148148148148148	0.6818181818181818	0.6666666666666666	0.6818181818181818	0.864406779661017	646
LBGM	['FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.837442218798151	0.8148148148148148	0.6818181818181818	0.6666666666666666	0.6818181818181818	0.864406779661017	968
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.820493066255778	0.8024691358024691	0.5454545454545454	0.6	0.5454545454545454	0.8983050847457628	424
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.820493066255778	0.8024691358024691	0.5454545454545454	0.6	0.5454545454545454	0.8983050847457628	646
LBGM	['YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.820493066255778	0.8024691358024691	0.5454545454545454	0.6	0.5454545454545454	0.8983050847457628	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.7958397534668721	0.8395061728395061	0.6363636363636364	0.6829268292682926	0.6363636363636364	0.9152542372881356	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.7958397534668721	0.8395061728395061	0.6363636363636364	0.6829268292682926	0.6363636363636364	0.9152542372881356	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014']	WirbelJ_2018	species	0.7958397534668721	0.8395061728395061	0.6363636363636364	0.6829268292682926	0.6363636363636364	0.9152542372881356	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8405238828967643	0.8395061728395061	0.5454545454545454	0.6486486486486486	0.5454545454545454	0.9491525423728814	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8405238828967643	0.8395061728395061	0.5454545454545454	0.6486486486486486	0.5454545454545454	0.9491525423728814	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8405238828967643	0.8395061728395061	0.5454545454545454	0.6486486486486486	0.5454545454545454	0.9491525423728814	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7904468412942989	0.8395061728395061	0.6363636363636364	0.6829268292682926	0.6363636363636364	0.9152542372881356	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7904468412942989	0.8395061728395061	0.6363636363636364	0.6829268292682926	0.6363636363636364	0.9152542372881356	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7904468412942989	0.8395061728395061	0.6363636363636364	0.6829268292682926	0.6363636363636364	0.9152542372881356	968
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8482280431432974	0.8641975308641975	0.6818181818181818	0.7317073170731707	0.6818181818181818	0.9322033898305084	424
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8482280431432974	0.8641975308641975	0.6818181818181818	0.7317073170731707	0.6818181818181818	0.9322033898305084	646
LBGM	['YuJ_2015', 'FengQ_2015', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8482280431432974	0.8641975308641975	0.6818181818181818	0.7317073170731707	0.6818181818181818	0.9322033898305084	968
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7981510015408321	0.8271604938271605	0.5454545454545454	0.631578947368421	0.5454545454545454	0.9322033898305084	424
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7981510015408321	0.8271604938271605	0.5454545454545454	0.631578947368421	0.5454545454545454	0.9322033898305084	646
LBGM	['YuJ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7981510015408321	0.8271604938271605	0.5454545454545454	0.631578947368421	0.5454545454545454	0.9322033898305084	968
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7958397534668722	0.8271604938271605	0.6818181818181818	0.6818181818181818	0.6818181818181818	0.8813559322033898	424
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7958397534668722	0.8271604938271605	0.6818181818181818	0.6818181818181818	0.6818181818181818	0.8813559322033898	646
LBGM	['FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.7958397534668722	0.8271604938271605	0.6818181818181818	0.6818181818181818	0.6818181818181818	0.8813559322033898	968
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8212634822804314	0.8518518518518519	0.6363636363636364	0.7000000000000001	0.6363636363636364	0.9322033898305084	424
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8212634822804314	0.8518518518518519	0.6363636363636364	0.7000000000000001	0.6363636363636364	0.9322033898305084	646
LBGM	['YuJ_2015', 'FengQ_2015', 'YachidaS_2019', 'VogtmannE_2016', 'ZellerG_2014', 'ThomasAM_2018a']	WirbelJ_2018	species	0.8212634822804314	0.8518518518518519	0.6363636363636364	0.7000000000000001	0.6363636363636364	0.9322033898305084	968
LBGM	['YuJ_2015']	VogtmannE_2016	species	0.6372041420118343	0.6057692307692307	0.5576923076923077	0.5858585858585859	0.5576923076923077	0.6538461538461539	424
LBGM	['YuJ_2015']	VogtmannE_2016	species	0.6372041420118343	0.6057692307692307	0.5576923076923077	0.5858585858585859	0.5576923076923077	0.6538461538461539	646
LBGM	['YuJ_2015']	VogtmannE_2016	species	0.6372041420118343	0.6057692307692307	0.5576923076923077	0.5858585858585859	0.5576923076923077	0.6538461538461539	968
LBGM	['FengQ_2015']	VogtmannE_2016	species	0.5369822485207101	0.4807692307692308	0.8461538461538461	0.6197183098591549	0.8461538461538461	0.11538461538461539	424
LBGM	['FengQ_2015']	VogtmannE_2016	species	0.5369822485207101	0.4807692307692308	0.8461538461538461	0.6197183098591549	0.8461538461538461	0.11538461538461539	646
LBGM	['FengQ_2015']	VogtmannE_2016	species	0.5369822485207101	0.4807692307692308	0.8461538461538461	0.6197183098591549	0.8461538461538461	0.11538461538461539	968
LBGM	['YachidaS_2019']	VogtmannE_2016	species	0.6401627218934911	0.5769230769230769	0.5192307692307693	0.5510204081632654	0.5192307692307693	0.6346153846153846	424
LBGM	['YachidaS_2019']	VogtmannE_2016	species	0.6401627218934911	0.5769230769230769	0.5192307692307693	0.5510204081632654	0.5192307692307693	0.6346153846153846	646
LBGM	['YachidaS_2019']	VogtmannE_2016	species	0.6401627218934911	0.5769230769230769	0.5192307692307693	0.5510204081632654	0.5192307692307693	0.6346153846153846	968
LBGM	['WirbelJ_2018']	VogtmannE_2016	species	0.4933431952662721	0.4519230769230769	0.40384615384615385	0.42424242424242425	0.40384615384615385	0.5	424
LBGM	['WirbelJ_2018']	VogtmannE_2016	species	0.4933431952662721	0.4519230769230769	0.40384615384615385	0.42424242424242425	0.40384615384615385	0.5	646
LBGM	['WirbelJ_2018']	VogtmannE_2016	species	0.4933431952662721	0.4519230769230769	0.40384615384615385	0.42424242424242425	0.40384615384615385	0.5	968
LBGM	['ZellerG_2014']	VogtmannE_2016	species	0.5654585798816568	0.5865384615384616	0.5769230769230769	0.5825242718446602	0.5769230769230769	0.5961538461538461	424
LBGM	['ZellerG_2014']	VogtmannE_2016	species	0.5654585798816568	0.5865384615384616	0.5769230769230769	0.5825242718446602	0.5769230769230769	0.5961538461538461	646
LBGM	['ZellerG_2014']	VogtmannE_2016	species	0.5654585798816568	0.5865384615384616	0.5769230769230769	0.5825242718446602	0.5769230769230769	0.5961538461538461	968
LBGM	['ThomasAM_2018a']	VogtmannE_2016	species	0.6340606508875739	0.5673076923076923	0.38461538461538464	0.47058823529411764	0.38461538461538464	0.75	424
LBGM	['ThomasAM_2018a']	VogtmannE_2016	species	0.6340606508875739	0.5673076923076923	0.38461538461538464	0.47058823529411764	0.38461538461538464	0.75	646
LBGM	['ThomasAM_2018a']	VogtmannE_2016	species	0.6340606508875739	0.5673076923076923	0.38461538461538464	0.47058823529411764	0.38461538461538464	0.75	968
LBGM	['YuJ_2015', 'FengQ_2015']	VogtmannE_2016	species	0.6312869822485208	0.5961538461538461	0.5192307692307693	0.5625	0.5192307692307693	0.6730769230769231	424
LBGM	['YuJ_2015', 'FengQ_2015']	VogtmannE_2016	species	0.6312869822485208	0.5961538461538461	0.5192307692307693	0.5625	0.5192307692307693	0.6730769230769231	646
LBGM	['YuJ_2015', 'FengQ_2015']	VogtmannE_2016	species	0.6312869822485208	0.5961538461538461	0.5192307692307693	0.5625	0.5192307692307693	0.6730769230769231	968
LBGM	['YuJ_2015', 'YachidaS_2019']	VogtmannE_2016	species	0.6727071005917159	0.6923076923076923	0.5384615384615384	0.6363636363636364	0.5384615384615384	0.8461538461538461	424
LBGM	['YuJ_2015', 'YachidaS_2019']	VogtmannE_2016	species	0.6727071005917159	0.6923076923076923	0.5384615384615384	0.6363636363636364	0.5384615384615384	0.8461538461538461	646
LBGM	['YuJ_2015', 'YachidaS_2019']	VogtmannE_2016	species	0.6727071005917159	0.6923076923076923	0.5384615384615384	0.6363636363636364	0.5384615384615384	0.8461538461538461	968
LBGM	['YuJ_2015', 'WirbelJ_2018']	VogtmannE_2016	species	0.6490384615384616	0.6442307692307693	0.5	0.5842696629213484	0.5	0.7884615384615384	424
LBGM	['YuJ_2015', 'WirbelJ_2018']	VogtmannE_2016	species	0.6490384615384616	0.6442307692307693	0.5	0.5842696629213484	0.5	0.7884615384615384	646
LBGM	['YuJ_2015', 'WirbelJ_2018']	VogtmannE_2016	species	0.6490384615384616	0.6442307692307693	0.5	0.5842696629213484	0.5	0.7884615384615384	968
LBGM	['YuJ_2015', 'ZellerG_2014']	VogtmannE_2016	species	0.5669378698224852	0.5288461538461539	0.5384615384615384	0.5333333333333333	0.5384615384615384	0.5192307692307693	424
LBGM	['YuJ_2015', 'ZellerG_2014']	VogtmannE_2016	species	0.5669378698224852	0.5288461538461539	0.5384615384615384	0.5333333333333333	0.5384615384615384	0.5192307692307693	646
LBGM	['YuJ_2015', 'ZellerG_2014']	VogtmannE_2016	species	0.5669378698224852	0.5288461538461539	0.5384615384615384	0.5333333333333333	0.5384615384615384	0.5192307692307693	968
LBGM	['YuJ_2015', 'ThomasAM_2018a']	VogtmannE_2016	species	0.6531065088757396	0.6153846153846154	0.6153846153846154	0.6153846153846154	0.6153846153846154	0.6153846153846154	424
LBGM	['YuJ_2015', 'ThomasAM_2018a']	VogtmannE_2016	species	0.6531065088757396	0.6153846153846154	0.6153846153846154	0.6153846153846154	0.6153846153846154	0.6153846153846154	646
LBGM	['YuJ_2015', 'ThomasAM_2018a']	VogtmannE_2016	species	0.6531065088757396	0.6153846153846154	0.6153846153846154	0.6153846153846154	0.6153846153846154	0.6153846153846154	968
LBGM	['FengQ_2015', 'YachidaS_2019']	VogtmannE_2016	species	0.6357248520710058	0.6057692307692307	0.5576923076923077	0.5858585858585859	0.5576923076923077	0.6538461538461539	424
LBGM	['FengQ_2015', 'YachidaS_2019']	VogtmannE_2016	species	0.6357248520710058	0.6057692307692307	0.5576923076923077	0.5858585858585859	0.5576923076923077	0.6538461538461539	646
LBGM	['FengQ_2015', 'YachidaS_2019']	VogtmannE_2016	species	0.6357248520710058	0.6057692307692307	0.5576923076923077	0.5858585858585859	0.5576923076923077	0.6538461538461539	968
LBGM	['FengQ_2015', 'WirbelJ_2018']	VogtmannE_2016	species	0.6405325443786982	0.5769230769230769	0.4230769230769231	0.5	0.4230769230769231	0.7307692307692307	424
LBGM	['FengQ_2015', 'WirbelJ_2018']	VogtmannE_2016	species	0.6405325443786982	0.5769230769230769	0.4230769230769231	0.5	0.4230769230769231	0.7307692307692307	646
LBGM	['FengQ_2015', 'WirbelJ_2018']	VogtmannE_2016	species	0.6405325443786982	0.5769230769230769	0.4230769230769231	0.5	0.4230769230769231	0.7307692307692307	968
LBGM	['FengQ_2015', 'ZellerG_2014']	VogtmannE_2016	species	0.5554733727810651	0.5769230769230769	0.5769230769230769	0.5769230769230769	0.5769230769230769	0.5769230769230769	424
LBGM	['FengQ_2015', 'ZellerG_2014']	VogtmannE_2016	species	0.5554733727810651	0.5769230769230769	0.5769230769230769	0.5769230769230769	0.5769230769230769	0.5769230769230769	646
LBGM	['FengQ_2015', 'ZellerG_2014']	VogtmannE_2016	species	0.5554733727810651	0.5769230769230769	0.5769230769230769	0.5769230769230769	0.5769230769230769	0.5769230769230769	968
LBGM	['FengQ_2015', 'ThomasAM_2018a']	VogtmannE_2016	species	0.6775147928994083	0.6057692307692307	0.8461538461538461	0.6821705426356589	0.8461538461538461	0.36538461538461536	424
LBGM	['FengQ_2015', 'ThomasAM_2018a']	VogtmannE_2016	species	0.6775147928994083	0.6057692307692307	0.8461538461538461	0.6821705426356589	0.8461538461538461	0.36538461538461536	646
LBGM	['FengQ_2015', 'ThomasAM_2018a']	VogtmannE_2016	species	0.6775147928994083	0.6057692307692307	0.8461538461538461	0.6821705426356589	0.8461538461538461	0.36538461538461536	968
LBGM	['YachidaS_2019', 'WirbelJ_2018']	VogtmannE_2016	species	0.6971153846153847	0.6346153846153846	0.4230769230769231	0.5365853658536585	0.4230769230769231	0.8461538461538461	424
